,trip_id,start_time,stop_time,bike_id,trip_dur,from_station_id,from_station_name,to_station_id,to_station_name,usertype
5976,66027023,2019-03-23 18:21:00,2019-03-23 18:46:00,70572,1510,1011.0,Fort Duquesne Blvd & 7th St,1018.0,Butler St & Stanton Ave,Subscriber
5977,66027050,2019-03-23 18:22:00,2019-03-23 18:31:00,70180,491,1022.0,Liberty Ave & S Millvale Ave (West Penn Hospital),49951.0,Butler St & 36th St,Subscriber
5978,66027339,2019-03-23 18:34:00,2019-03-23 19:13:00,70605,2360,1013.0,Isabella St & Federal St (PNC Park),1013.0,Isabella St & Federal St (PNC Park),Customer
5979,66027358,2019-03-23 18:34:00,2019-03-23 19:13:00,70571,2298,1013.0,Isabella St & Federal St (PNC Park),1013.0,Isabella St & Federal St (PNC Park),Customer
5980,66027618,2019-03-23 18:45:00,2019-03-23 19:00:00,70382,924,1016.0,17th St & Penn Ave,49641.0,11th St & Penn Ave,Customer
5982,66028113,2019-03-23 19:05:00,2019-03-23 19:10:00,70582,287,49301.0,Centre Ave & N Craig St,1043.0,S Millvale Ave & Centre Ave,Subscriber
5983,66028171,2019-03-23 19:08:00,2019-03-23 19:13:00,70560,322,1029.0,Alder St & S Highland Ave,1033.0,Ivy St & Walnut St   ,Subscriber
5984,66028420,2019-03-23 19:19:00,2019-03-23 19:33:00,70668,826,1021.0,Taylor St & Liberty Ave,1018.0,Butler St & Stanton Ave,Subscriber
5985,66028900,2019-03-23 19:41:00,2019-03-23 20:03:00,70035,1306,1029.0,Alder St & S Highland Ave,49951.0,Butler St & 36th St,Customer
5986,66028922,2019-03-23 19:42:00,2019-03-23 20:00:00,70527,1054,1062.0,S Winebiddle St & Penn Ave,49561.0,Butler St & 48th St,Subscriber
5987,66029779,2019-03-23 20:27:00,2019-03-23 20:34:00,70037,402,1036.0,Schenley Dr at Schenley Plaza (Carnegie Library Main),1038.0,Boulevard of the Allies & Parkview Ave,Subscriber
5989,66030520,2019-03-23 21:04:00,2019-03-23 21:26:00,70660,1350,1025.0,Penn Ave & N Fairmount St,1026.0,Penn Ave & S Whitfield St,Subscriber
5990,66030532,2019-03-23 21:04:00,2019-03-23 21:27:00,70074,1354,1025.0,Penn Ave & N Fairmount St,1026.0,Penn Ave & S Whitfield St,Customer
5991,66030622,2019-03-23 21:09:00,2019-03-23 21:20:00,70490,688,1008.0,Centre Ave & PPG Paints Arena,49611.0,24th St & Smallman St,Customer
5992,66030626,2019-03-23 21:09:00,2019-03-23 21:22:00,70459,817,1008.0,Centre Ave & PPG Paints Arena,49611.0,24th St & Smallman St,Customer
5994,66030814,2019-03-23 21:20:00,2019-03-23 21:35:00,70429,911,49741.0,Washington Pl & Centre Ave,1003.0,First Ave & Smithfield St,Customer
5995,66030930,2019-03-23 21:26:00,2019-03-23 21:36:00,70249,592,1004.0,First Ave & B St (T Station),1049.0,S 12th St & E Carson St,Subscriber
5997,66031808,2019-03-23 22:30:00,2019-03-23 22:38:00,70161,510,1021.0,Taylor St & Liberty Ave,1018.0,Butler St & Stanton Ave,Subscriber
5998,66031953,2019-03-23 22:43:00,2019-03-23 23:10:00,70608,1608,1016.0,17th St & Penn Ave,1016.0,17th St & Penn Ave,Customer
5999,66031954,2019-03-23 22:44:00,2019-03-24 09:55:00,70635,40275,1016.0,17th St & Penn Ave,1016.0,17th St & Penn Ave,Customer
6000,66032902,2019-03-24 01:07:00,2019-03-24 01:42:00,70471,2094,1047.0,S 22nd St & E Carson St,1015.0,Federal St & E North Ave,Customer
6001,66033004,2019-03-24 01:20:00,2019-03-24 01:29:00,70461,535,1019.0,42nd St & Butler St,1021.0,Taylor St & Liberty Ave,Subscriber
6002,66038566,2019-03-24 04:56:00,2019-03-24 05:12:00,70632,938,1009.0,12th St & Penn Ave,1061.0,33rd St and Penn Ave,Customer
6005,66053553,2019-03-24 07:39:00,2019-03-24 07:49:00,70427,612,49461.0,Friendship Ave & S Pacific Ave,1019.0,42nd St & Butler St,Customer
6009,66063788,2019-03-24 08:56:00,2019-03-24 10:18:00,70258,4920,1000.0,Liberty Ave & Stanwix St,1000.0,Liberty Ave & Stanwix St,Customer
6011,66064372,2019-03-24 09:01:00,2019-03-24 10:18:00,70376,4617,1000.0,Liberty Ave & Stanwix St,1000.0,Liberty Ave & Stanwix St,Customer
6012,66065514,2019-03-24 09:09:00,2019-03-24 09:10:00,70347,38,1059.0,Burns White Center at 3 Crossings,1059.0,Burns White Center at 3 Crossings,Customer
6013,66065843,2019-03-24 09:12:00,2019-03-24 09:12:00,70067,7,1059.0,Burns White Center at 3 Crossings,1051.0,Transit,Customer
6014,66066130,2019-03-24 09:14:00,2019-03-24 10:18:00,70446,3831,1000.0,Liberty Ave & Stanwix St,1000.0,Liberty Ave & Stanwix St,Customer
6015,66066582,2019-03-24 09:17:00,2019-03-24 09:31:00,70610,820,1033.0,Ivy St & Walnut St   ,49351.0,Penn Ave at The Village at Eastside,Customer
6019,66070299,2019-03-24 09:47:00,2019-03-24 10:40:00,70233,3185,1003.0,First Ave & Smithfield St,1000.0,Liberty Ave & Stanwix St,Customer
6021,66070495,2019-03-24 09:48:00,2019-03-24 09:59:00,70323,630,1011.0,Fort Duquesne Blvd & 7th St,1016.0,17th St & Penn Ave,Customer
6022,66070538,2019-03-24 09:48:00,2019-03-24 09:58:00,70213,557,1011.0,Fort Duquesne Blvd & 7th St,1016.0,17th St & Penn Ave,Customer
6023,66070592,2019-03-24 09:49:00,2019-03-24 09:53:00,70440,266,1026.0,Penn Ave & S Whitfield St,1030.0,S Euclid Ave & Centre Ave,Subscriber
6024,66070621,2019-03-24 09:49:00,2019-03-24 10:40:00,70429,3045,1003.0,First Ave & Smithfield St,1000.0,Liberty Ave & Stanwix St,Customer
6025,66070716,2019-03-24 09:50:00,2019-03-24 09:58:00,70226,463,1020.0,42nd & Penn Ave.,1059.0,Burns White Center at 3 Crossings,Subscriber
6026,66070839,2019-03-24 09:51:00,2019-03-24 10:40:00,70566,2927,1003.0,First Ave & Smithfield St,1000.0,Liberty Ave & Stanwix St,Customer
6027,66070874,2019-03-24 09:51:00,2019-03-24 11:08:00,70305,4614,1045.0,S 27th St & Sidney St. (Southside Works),1045.0,S 27th St & Sidney St. (Southside Works),Customer
6028,66070993,2019-03-24 09:52:00,2019-03-24 11:08:00,70192,4552,1045.0,S 27th St & Sidney St. (Southside Works),1045.0,S 27th St & Sidney St. (Southside Works),Customer
6030,66071067,2019-03-24 09:52:00,2019-03-24 10:14:00,70228,1273,1030.0,S Euclid Ave & Centre Ave,49951.0,Butler St & 36th St,Subscriber
6031,66071503,2019-03-24 09:56:00,2019-03-24 09:56:00,70608,29,1016.0,17th St & Penn Ave,1016.0,17th St & Penn Ave,Customer
6032,66071598,2019-03-24 09:56:00,2019-03-24 10:15:00,70487,1139,1030.0,S Euclid Ave & Centre Ave,49951.0,Butler St & 36th St,Subscriber
6033,66072079,2019-03-24 10:00:00,2019-03-24 10:41:00,70277,2476,1005.0,Forbes Ave & Grant St,1000.0,Liberty Ave & Stanwix St,Customer
6035,66074345,2019-03-24 10:18:00,2019-03-24 11:51:00,70011,5610,1024.0,S Negley Ave & Baum Blvd,1001.0,Forbes Ave & Market Square,Customer
6038,66076681,2019-03-24 10:37:00,2019-03-24 10:37:00,70132,6,49651.0,Grant St & Strawberry Way,1006.0,Ross St & Sixth Ave (Steel Plaza T Station),Customer
6039,66077445,2019-03-24 10:43:00,2019-03-24 11:36:00,70428,3231,49881.0,Arch St & Jacksonia St,1088.0,Frazier St & Dawson St,Customer
6040,66078552,2019-03-24 10:51:00,2019-03-24 10:52:00,70095,52,1004.0,First Ave & B St (T Station),1004.0,First Ave & B St (T Station),Customer
6041,66079178,2019-03-24 10:57:00,2019-03-24 11:07:00,70039,618,1033.0,Ivy St & Walnut St   ,49271.0,S Craig St & 5th Ave,Subscriber
6042,66079640,2019-03-24 11:01:00,2019-03-24 11:02:00,70481,48,49731.0,Ross St & Fourth Ave,1005.0,Forbes Ave & Grant St,Customer
6044,66080076,2019-03-24 11:05:00,2019-03-24 12:14:00,70017,4132,1046.0,S 25th St & E Carson St,1016.0,17th St & Penn Ave,Customer
6045,66080134,2019-03-24 11:06:00,2019-03-24 12:14:00,70109,4079,1046.0,S 25th St & E Carson St,1016.0,17th St & Penn Ave,Customer
6047,66080779,2019-03-24 11:12:00,2019-03-24 12:11:00,70626,3572,1012.0,North Shore Trail & Fort Duquesne Bridge,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
6048,66080912,2019-03-24 11:13:00,2019-03-24 12:27:00,70273,4441,1012.0,North Shore Trail & Fort Duquesne Bridge,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
6049,66081073,2019-03-24 11:14:00,2019-03-24 11:14:00,70643,29,1045.0,S 27th St & Sidney St. (Southside Works),1045.0,S 27th St & Sidney St. (Southside Works),Customer
6051,66081785,2019-03-24 11:21:00,2019-03-24 12:02:00,70010,2511,1017.0,21st St & Penn Ave,1016.0,17th St & Penn Ave,Customer
6052,66081861,2019-03-24 11:21:00,2019-03-24 12:03:00,70091,2519,1017.0,21st St & Penn Ave,1016.0,17th St & Penn Ave,Customer
6053,66082454,2019-03-24 11:27:00,2019-03-24 12:45:00,70690,4643,1045.0,S 27th St & Sidney St. (Southside Works),1045.0,S 27th St & Sidney St. (Southside Works),Customer
6056,66083894,2019-03-24 11:42:00,2019-03-24 16:10:00,70020,16034,1061.0,33rd St and Penn Ave,1061.0,33rd St and Penn Ave,Customer
6057,66083970,2019-03-24 11:43:00,2019-03-24 12:06:00,70608,1339,1016.0,17th St & Penn Ave,1018.0,Butler St & Stanton Ave,Subscriber
6058,66085357,2019-03-24 11:59:00,2019-03-24 13:42:00,70571,6197,1013.0,Isabella St & Federal St (PNC Park),1013.0,Isabella St & Federal St (PNC Park),Customer
6059,66086002,2019-03-24 12:06:00,2019-03-24 13:42:00,70605,5750,1013.0,Isabella St & Federal St (PNC Park),1013.0,Isabella St & Federal St (PNC Park),Customer
6061,66087268,2019-03-24 12:21:00,2019-03-24 12:29:00,70057,470,1034.0,Ellsworth Ave & N Neville St,1031.0,Maryland Ave & Ellsworth Ave,Subscriber
6062,66087647,2019-03-24 12:26:00,2019-03-24 13:30:00,70626,3848,1012.0,North Shore Trail & Fort Duquesne Bridge,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
6063,66087710,2019-03-24 12:27:00,2019-03-24 13:30:00,70273,3785,1012.0,North Shore Trail & Fort Duquesne Bridge,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
6064,66087895,2019-03-24 12:29:00,2019-03-24 12:37:00,70286,449,1027.0,Shady Ave & Ellsworth Ave,1023.0,Liberty Ave & Baum Blvd,Subscriber
6066,66088067,2019-03-24 12:32:00,2019-03-24 13:53:00,70448,4861,1051.0,Transit,1050.0,Healthy Ride Hub,Customer
6068,66089229,2019-03-24 12:48:00,2019-03-24 13:38:00,70252,2951,1016.0,17th St & Penn Ave,1016.0,17th St & Penn Ave,Customer
6069,66089302,2019-03-24 12:49:00,2019-03-24 12:54:00,70389,257,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Customer
6070,66089753,2019-03-24 12:56:00,2019-03-24 12:58:00,70635,109,1050.0,Healthy Ride Hub,1050.0,Healthy Ride Hub,Customer
6071,66089848,2019-03-24 12:58:00,2019-03-24 15:27:00,70247,8953,1048.0,S 18th St & Sidney St,1048.0,S 18th St & Sidney St,Customer
6072,66089880,2019-03-24 12:58:00,2019-03-24 13:10:00,70192,738,1045.0,S 27th St & Sidney St. (Southside Works),1045.0,S 27th St & Sidney St. (Southside Works),Subscriber
6073,66089984,2019-03-24 13:00:00,2019-03-24 13:57:00,70305,3411,1045.0,S 27th St & Sidney St. (Southside Works),1045.0,S 27th St & Sidney St. (Southside Works),Subscriber
6074,66090223,2019-03-24 13:04:00,2019-03-24 13:27:00,70375,1347,49431.0,Penn Ave & Negley Ave,1029.0,Alder St & S Highland Ave,Subscriber
6077,66090506,2019-03-24 13:09:00,2019-03-24 13:18:00,70274,551,1021.0,Taylor St & Liberty Ave,1018.0,Butler St & Stanton Ave,Subscriber
6078,66090549,2019-03-24 13:09:00,2019-03-24 13:19:00,70228,586,49951.0,Butler St & 36th St,49951.0,Butler St & 36th St,Customer
6079,66090629,2019-03-24 13:11:00,2019-03-24 13:19:00,70057,511,1031.0,Maryland Ave & Ellsworth Ave,1034.0,Ellsworth Ave & N Neville St,Subscriber
6080,66090641,2019-03-24 13:11:00,2019-03-24 13:57:00,70070,2766,1045.0,S 27th St & Sidney St. (Southside Works),1045.0,S 27th St & Sidney St. (Southside Works),Customer
6082,66090717,2019-03-24 13:12:00,2019-03-24 13:57:00,70500,2696,1000.0,Liberty Ave & Stanwix St,49581.0,Liberty Ave & 37th St,Customer
6083,66090819,2019-03-24 13:14:00,2019-03-24 13:18:00,70637,281,1070.0,Hobart St & Wightman St,1069.0,Beacon St & Murray Ave,Subscriber
6084,66090841,2019-03-24 13:14:00,2019-03-24 13:47:00,70471,2006,1015.0,Federal St & E North Ave,1047.0,S 22nd St & E Carson St,Customer
6085,66090899,2019-03-24 13:15:00,2019-03-24 14:03:00,70499,2855,1014.0,Ridge Ave & Brighton Rd (CCAC),1005.0,Forbes Ave & Grant St,Customer
6086,66090981,2019-03-24 13:16:00,2019-03-24 13:23:00,70635,420,1050.0,Healthy Ride Hub,1050.0,Healthy Ride Hub,Customer
6087,66091037,2019-03-24 13:17:00,2019-03-24 14:01:00,70027,2652,1014.0,Ridge Ave & Brighton Rd (CCAC),1005.0,Forbes Ave & Grant St,Customer
6088,66091140,2019-03-24 13:19:00,2019-03-24 14:04:00,70690,2727,1045.0,S 27th St & Sidney St. (Southside Works),1004.0,First Ave & B St (T Station),Subscriber
6090,66091353,2019-03-24 13:23:00,2019-03-24 13:23:00,70104,31,1050.0,Healthy Ride Hub,1061.0,33rd St and Penn Ave,Customer
6091,66091407,2019-03-24 13:24:00,2019-03-24 13:27:00,70635,176,1050.0,Healthy Ride Hub,1050.0,Healthy Ride Hub,Customer
6092,66092019,2019-03-24 13:34:00,2019-03-24 15:37:00,70599,7340,49921.0,W General Robinson St & Chuck Noll Way,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
6093,66092052,2019-03-24 13:35:00,2019-03-24 15:37:00,70441,7351,49921.0,W General Robinson St & Chuck Noll Way,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
6094,66092109,2019-03-24 13:36:00,2019-03-24 13:42:00,70670,373,1043.0,S Millvale Ave & Centre Ave,1024.0,S Negley Ave & Baum Blvd,Subscriber
6095,66092162,2019-03-24 13:37:00,2019-03-24 13:55:00,70017,1100,1016.0,17th St & Penn Ave,1013.0,Isabella St & Federal St (PNC Park),Customer
6096,66092188,2019-03-24 13:37:00,2019-03-24 13:55:00,70109,1042,1016.0,17th St & Penn Ave,1013.0,Isabella St & Federal St (PNC Park),Customer
6097,66092204,2019-03-24 13:38:00,2019-03-24 13:54:00,70688,991,1016.0,17th St & Penn Ave,1013.0,Isabella St & Federal St (PNC Park),Customer
6098,66092245,2019-03-24 13:39:00,2019-03-24 16:52:00,70412,11584,1011.0,Fort Duquesne Blvd & 7th St,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
6100,66092492,2019-03-24 13:43:00,2019-03-24 16:52:00,70420,11328,1011.0,Fort Duquesne Blvd & 7th St,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
6101,66092889,2019-03-24 13:51:00,2019-03-24 14:06:00,70480,886,1093.0,S Bouquet Ave & Sennott St,1024.0,S Negley Ave & Baum Blvd,Customer
6104,66093137,2019-03-24 13:56:00,2019-03-24 15:44:00,70059,6485,1004.0,First Ave & B St (T Station),1004.0,First Ave & B St (T Station),Customer
6105,66093138,2019-03-24 13:56:00,2019-03-24 15:44:00,70095,6458,1004.0,First Ave & B St (T Station),1004.0,First Ave & B St (T Station),Customer
6108,66093354,2019-03-24 14:00:00,2019-03-24 14:01:00,70616,72,1002.0,Third Ave & Wood St,1002.0,Third Ave & Wood St,Subscriber
6109,66093392,2019-03-24 14:00:00,2019-03-24 14:11:00,70235,642,49581.0,Liberty Ave & 37th St,1017.0,21st St & Penn Ave,Customer
6110,66093401,2019-03-24 14:01:00,2019-03-24 14:11:00,70350,633,49581.0,Liberty Ave & 37th St,1017.0,21st St & Penn Ave,Subscriber
6111,66093442,2019-03-24 14:01:00,2019-03-24 16:00:00,70277,7138,1000.0,Liberty Ave & Stanwix St,1000.0,Liberty Ave & Stanwix St,Customer
6112,66093464,2019-03-24 14:02:00,2019-03-24 15:43:00,70320,6088,1004.0,First Ave & B St (T Station),1004.0,First Ave & B St (T Station),Customer
6113,66093486,2019-03-24 14:02:00,2019-03-24 14:53:00,70626,3039,1012.0,North Shore Trail & Fort Duquesne Bridge,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
6114,66093516,2019-03-24 14:03:00,2019-03-24 16:00:00,70566,7038,1000.0,Liberty Ave & Stanwix St,1000.0,Liberty Ave & Stanwix St,Customer
6115,66093532,2019-03-24 14:03:00,2019-03-24 14:53:00,70273,2987,1012.0,North Shore Trail & Fort Duquesne Bridge,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
6116,66093555,2019-03-24 14:04:00,2019-03-24 16:32:00,70570,8912,1048.0,S 18th St & Sidney St,1048.0,S 18th St & Sidney St,Customer
6117,66093565,2019-03-24 14:04:00,2019-03-24 16:00:00,70617,6990,1000.0,Liberty Ave & Stanwix St,1000.0,Liberty Ave & Stanwix St,Customer
6118,66093586,2019-03-24 14:04:00,2019-03-24 14:13:00,70072,522,1062.0,S Winebiddle St & Penn Ave,1026.0,Penn Ave & S Whitfield St,Customer
6119,66093691,2019-03-24 14:07:00,2019-03-24 15:01:00,70690,3260,1004.0,First Ave & B St (T Station),1045.0,S 27th St & Sidney St. (Southside Works),Subscriber
6120,66093697,2019-03-24 14:07:00,2019-03-24 16:26:00,70359,8357,1048.0,S 18th St & Sidney St,1048.0,S 18th St & Sidney St,Customer
6121,66093712,2019-03-24 14:07:00,2019-03-24 16:38:00,70609,9039,1048.0,S 18th St & Sidney St,1048.0,S 18th St & Sidney St,Customer
6122,66093730,2019-03-24 14:07:00,2019-03-24 16:26:00,70030,8322,1048.0,S 18th St & Sidney St,1048.0,S 18th St & Sidney St,Customer
6123,66093737,2019-03-24 14:08:00,2019-03-24 15:24:00,70011,4559,1001.0,Forbes Ave & Market Square,1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
6124,66093742,2019-03-24 14:08:00,2019-03-24 16:29:00,70433,8458,1048.0,S 18th St & Sidney St,1048.0,S 18th St & Sidney St,Customer
6125,66093990,2019-03-24 14:13:00,2019-03-24 15:23:00,70308,4195,1001.0,Forbes Ave & Market Square,1010.0,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
6126,66094076,2019-03-24 14:15:00,2019-03-24 14:21:00,70345,392,1020.0,42nd & Penn Ave.,1018.0,Butler St & Stanton Ave,Subscriber
6127,66094296,2019-03-24 14:20:00,2019-03-24 16:44:00,70347,8685,1059.0,Burns White Center at 3 Crossings,1059.0,Burns White Center at 3 Crossings,Customer
6128,66094479,2019-03-24 14:24:00,2019-03-24 14:26:00,70021,119,1037.0,Frew St & Schenley Dr,1036.0,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
6129,66094495,2019-03-24 14:24:00,2019-03-24 15:09:00,70503,2686,49741.0,Washington Pl & Centre Ave,1005.0,Forbes Ave & Grant St,Customer
6130,66094540,2019-03-24 14:25:00,2019-03-24 15:09:00,70368,2630,49741.0,Washington Pl & Centre Ave,1005.0,Forbes Ave & Grant St,Customer
6131,66094599,2019-03-24 14:26:00,2019-03-25 10:18:00,70632,71508,49731.0,Ross St & Fourth Ave,1004.0,First Ave & B St (T Station),Customer
6132,66094718,2019-03-24 14:29:00,2019-03-24 15:44:00,70519,4459,49731.0,Ross St & Fourth Ave,1004.0,First Ave & B St (T Station),Customer
6133,66094882,2019-03-24 14:33:00,2019-03-24 15:46:00,70116,4416,1049.0,S 12th St & E Carson St,1049.0,S 12th St & E Carson St,Customer
6134,66094883,2019-03-24 14:33:00,2019-03-24 15:46:00,70208,4364,1049.0,S 12th St & E Carson St,1049.0,S 12th St & E Carson St,Customer
6135,66094910,2019-03-24 14:34:00,2019-03-24 14:41:00,70286,446,1023.0,Liberty Ave & Baum Blvd,1027.0,Shady Ave & Ellsworth Ave,Subscriber
6136,66094939,2019-03-24 14:34:00,2019-03-24 14:34:00,70398,5,1018.0,Butler St & Stanton Ave,49561.0,Butler St & 48th St,Customer
6137,66095217,2019-03-24 14:41:00,2019-03-24 15:02:00,70085,1276,1017.0,21st St & Penn Ave,1000.0,Liberty Ave & Stanwix St,Customer
6138,66095242,2019-03-24 14:41:00,2019-03-24 22:58:00,70258,29778,1000.0,Liberty Ave & Stanwix St,1000.0,Liberty Ave & Stanwix St,Customer
6139,66095278,2019-03-24 14:42:00,2019-03-24 22:57:00,70376,29686,1000.0,Liberty Ave & Stanwix St,1000.0,Liberty Ave & Stanwix St,Customer
6140,66095309,2019-03-24 14:43:00,2019-03-24 22:56:00,70446,29586,1000.0,Liberty Ave & Stanwix St,1000.0,Liberty Ave & Stanwix St,Customer
6141,66095319,2019-03-24 14:43:00,2019-03-24 21:33:00,70310,24571,1048.0,S 18th St & Sidney St,1046.0,S 25th St & E Carson St,Customer
6142,66095328,2019-03-24 14:44:00,2019-03-24 22:55:00,70429,29501,1000.0,Liberty Ave & Stanwix St,1000.0,Liberty Ave & Stanwix St,Customer
6143,66095358,2019-03-24 14:44:00,2019-03-24 21:32:00,70117,24455,1048.0,S 18th St & Sidney St,1046.0,S 25th St & E Carson St,Customer
6144,66095389,2019-03-24 14:45:00,2019-03-24 15:02:00,70459,1025,1017.0,21st St & Penn Ave,1000.0,Liberty Ave & Stanwix St,Customer
6145,66095496,2019-03-24 14:48:00,2019-03-24 14:50:00,70354,90,1051.0,Transit,1061.0,33rd St and Penn Ave,Customer
6146,66095516,2019-03-24 14:49:00,2019-03-24 15:17:00,70685,1694,1048.0,S 18th St & Sidney St,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
6147,66095526,2019-03-24 14:49:00,2019-03-24 15:17:00,70580,1671,1048.0,S 18th St & Sidney St,1012.0,North Shore Trail & Fort Duquesne Bridge,Customer
6148,66095621,2019-03-24 14:52:00,2019-03-24 15:29:00,70688,2190,1013.0,Isabella St & Federal St (PNC Park),1002.0,Third Ave & Wood St,Customer
6149,66095639,2019-03-24 14:53:00,2019-03-24 15:28:00,70109,2146,1013.0,Isabella St & Federal St (PNC Park),1002.0,Third Ave & Wood St,Customer
6150,66095640,2019-03-24 14:53:00,2019-03-24 14:54:00,70354,49,1061.0,33rd St and Penn Ave,1061.0,33rd St and Penn Ave,Customer
6151,66095881,2019-03-24 15:00:00,2019-03-24 16:24:00,70243,5022,49691.0,Liberty Ave & 6th St,1000.0,Liberty Ave & Stanwix St,Customer
6152,66095898,2019-03-24 15:01:00,2019-03-24 16:15:00,70571,4473,1013.0,Isabella St & Federal St (PNC Park),49711.0,First Ave & Stanwix St,Customer
6153,66095908,2019-03-24 15:01:00,2019-03-24 16:24:00,70332,4976,49691.0,Liberty Ave & 6th St,1000.0,Liberty Ave & Stanwix St,Customer
6155,66095955,2019-03-24 15:03:00,2019-03-24 16:15:00,70017,4353,1013.0,Isabella St & Federal St (PNC Park),49711.0,First Ave & Stanwix St,Customer
6156,66096139,2019-03-24 15:09:00,2019-03-24 15:49:00,70251,2350,1041.0,Fifth Ave & S Bouquet St,1095.0,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
6158,66096355,2019-03-24 15:16:00,2019-03-24 16:28:00,70626,4310,1012.0,North Shore Trail & Fort Duquesne Bridge,1016.0,17th St & Penn Ave,Customer
6159,66096374,2019-03-24 15:17:00,2019-03-25 10:14:00,70273,68225,1012.0,North Shore Trail & Fort Duquesne Bridge,1016.0,17th St & Penn Ave,Customer
6161,66096569,2019-03-24 15:23:00,2019-03-24 15:30:00,70670,401,1024.0,S Negley Ave & Baum Blvd,1043.0,S Millvale Ave & Centre Ave,Subscriber
6162,66096620,2019-03-24 15:25:00,2019-03-24 15:28:00,70348,159,49491.0,Liberty Ave & Fisk St,49491.0,Liberty Ave & Fisk St,Customer
